Hospital_ID,Hospital_Name,Location_Lat,Location_Lon,ICU_Beds_Total,ICU_Beds_Occupied,Traffic_Index,Ambulance_ETA_Minutes,Patient_Severity_Level,Weather_Condition
H002,Apollo Hospital,12.973807,77.638278,84,17,7,19,High,Rainy
H002,Apollo Hospital,13.035236,77.564082,54,43,0,11,Low,Clear
H001,Manipal Hospital,12.993862,77.622085,58,10,7,26,Low,Rainy
H003,Sakra Hospital,12.997505,77.669992,81,10,9,21,Low,Clear
H003,Sakra Hospital,12.837012,77.596027,55,55,10,22,Low,Rainy
H001,Manipal Hospital,12.845967,77.64693,81,81,1,19,Medium,Rainy
H002,Apollo Hospital,13.019127,77.501842,34,24,4,22,Low,Foggy
H002,Apollo Hospital,13.093152,77.73663,50,19,8,25,Low,Foggy
H003,Sakra Hospital,12.894223,77.539127,43,16,5,25,Medium,Foggy
H001,Manipal Hospital,13.093185,77.75188,70,10,6,20,Medium,Foggy
H003,Sakra Hospital,12.989009,77.506142,39,23,0,13,Low,Clear
H001,Manipal Hospital,13.003611,77.674423,40,20,7,8,Medium,Rainy
H003,Sakra Hospital,12.814971,77.544492,53,23,9,28,High,Rainy
H002,Apollo Hospital,13.062907,77.569388,88,27,7,18,Low,Foggy
H002,Apollo Hospital,12.852577,77.79684,51,22,3,18,Low,Stormy
H003,Sakra Hospital,13.051866,77.502977,45,3,7,27,High,Clear
H002,Apollo Hospital,13.080657,77.711611,47,41,6,17,Low,Rainy
H002,Apollo Hospital,12.856323,77.546002,53,43,5,27,Medium,Stormy
H002,Apollo Hospital,13.088888,77.720499,66,20,0,15,Medium,Clear
H001,Manipal Hospital,12.939302,77.758539,30,2,4,21,Medium,Rainy
H002,Apollo Hospital,12.876124,77.512671,20,20,7,22,Medium,Rainy
H002,Apollo Hospital,12.900707,77.761443,75,45,8,31,High,Clear
H003,Sakra Hospital,12.874635,77.624136,92,88,3,12,Low,Foggy
H002,Apollo Hospital,12.858068,77.761341,36,7,9,25,Low,Rainy
H002,Apollo Hospital,12.992592,77.695359,23,7,9,14,Low,Clear
H003,Sakra Hospital,13.080604,77.512029,74,50,10,29,Low,Foggy
H003,Sakra Hospital,13.005316,77.736015,62,23,6,24,High,Rainy
H002,Apollo Hospital,13.076805,77.628401,51,45,6,22,High,Foggy
H001,Manipal Hospital,13.051577,77.751928,88,77,10,19,Low,Foggy
H002,Apollo Hospital,13.087807,77.625036,86,21,1,8,Low,Foggy
H002,Apollo Hospital,12.877067,77.746905,77,6,6,10,High,Stormy
H003,Sakra Hospital,13.035758,77.688533,63,12,4,19,Medium,Foggy
H003,Sakra Hospital,12.801704,77.58888,68,51,7,22,Medium,Clear
H002,Apollo Hospital,12.832072,77.552832,84,7,1,5,Low,Foggy
H002,Apollo Hospital,12.946405,77.678228,41,23,3,16,Low,Rainy
H001,Manipal Hospital,12.997036,77.523491,77,23,2,21,Low,Clear
H002,Apollo Hospital,13.066653,77.556544,96,55,6,29,Low,Foggy
H001,Manipal Hospital,12.869586,77.73609,64,35,9,25,Low,Foggy
H003,Sakra Hospital,12.97503,77.587946,77,7,8,16,Low,Stormy
H001,Manipal Hospital,12.873113,77.580474,83,21,10,20,Low,Clear
H001,Manipal Hospital,12.923854,77.781812,99,92,1,20,Low,Stormy
H003,Sakra Hospital,12.82906,77.597837,80,57,2,9,High,Clear
H003,Sakra Hospital,12.867722,77.53881,35,0,4,19,Low,Clear
H002,Apollo Hospital,13.07797,77.643568,37,26,9,24,Low,Clear
H003,Sakra Hospital,12.869462,77.53001,67,65,2,19,Low,Rainy
H001,Manipal Hospital,13.06938,77.590393,74,71,10,30,Low,Foggy
H003,Sakra Hospital,13.088488,77.691205,31,15,7,23,Low,Clear
H003,Sakra Hospital,12.816629,77.528347,64,26,10,27,Medium,Foggy
H001,Manipal Hospital,12.967653,77.545034,55,42,0,11,Low,Rainy
H003,Sakra Hospital,12.803618,77.528321,72,67,0,4,Low,Clear
H001,Manipal Hospital,13.053248,77.627344,79,35,2,16,High,Foggy
H002,Apollo Hospital,13.073072,77.630041,86,17,10,28,High,Clear
H003,Sakra Hospital,12.851214,77.530878,46,17,5,23,Medium,Stormy
H001,Manipal Hospital,12.964205,77.673594,27,0,2,10,Medium,Clear
H001,Manipal Hospital,13.011814,77.533856,41,6,2,17,Medium,Rainy
H003,Sakra Hospital,12.92703,77.747558,71,13,2,12,Low,Rainy
H001,Manipal Hospital,12.835776,77.641537,35,17,10,26,Medium,Rainy
H002,Apollo Hospital,12.811182,77.698232,92,18,6,20,Medium,Foggy
H001,Manipal Hospital,12.886383,77.69243,70,69,2,16,Medium,Foggy
H002,Apollo Hospital,12.841721,77.548079,77,74,7,17,Low,Clear
H003,Sakra Hospital,12.935567,77.770523,66,1,8,15,Low,Foggy
H001,Manipal Hospital,12.823324,77.527028,51,34,9,18,Low,Rainy
H001,Manipal Hospital,12.878933,77.668169,20,20,10,34,Critical,Foggy
H001,Manipal Hospital,13.090542,77.725516,73,24,2,19,Low,Rainy
H002,Apollo Hospital,12.904983,77.707123,32,18,6,18,High,Rainy
H001,Manipal Hospital,12.932621,77.672775,42,30,0,7,Low,Foggy
H002,Apollo Hospital,13.035615,77.639375,86,86,4,15,Low,Foggy
H001,Manipal Hospital,12.938082,77.504801,93,29,2,13,Critical,Rainy
H001,Manipal Hospital,13.053538,77.737852,54,49,4,16,Critical,Rainy
H002,Apollo Hospital,12.805689,77.524483,71,43,3,19,Medium,Foggy
H001,Manipal Hospital,12.836644,77.708615,92,65,7,26,High,Foggy
H001,Manipal Hospital,12.813576,77.68325,49,29,6,26,Low,Stormy
H002,Apollo Hospital,13.094237,77.636627,26,12,7,18,High,Stormy
H001,Manipal Hospital,12.995264,77.750878,74,29,2,22,Low,Clear
H002,Apollo Hospital,13.033106,77.661268,64,18,10,17,High,Clear
H001,Manipal Hospital,13.036806,77.505857,47,18,4,19,Critical,Clear
H002,Apollo Hospital,13.010816,77.564409,73,55,5,24,High,Rainy
H001,Manipal Hospital,12.874772,77.556742,62,50,9,23,Low,Stormy
H002,Apollo Hospital,12.964649,77.521664,51,24,8,27,Low,Stormy
H001,Manipal Hospital,12.817984,77.53939,93,56,1,21,Low,Stormy
H001,Manipal Hospital,13.097276,77.557831,38,19,6,15,High,Rainy
H001,Manipal Hospital,13.012588,77.538376,94,41,5,24,Low,Clear
H003,Sakra Hospital,12.902834,77.795345,42,10,2,21,Low,Stormy
H003,Sakra Hospital,13.073152,77.700817,48,10,3,25,High,Rainy
H003,Sakra Hospital,12.988096,77.724352,93,41,1,16,Low,Rainy
H003,Sakra Hospital,12.870624,77.715494,34,9,5,13,Medium,Foggy
H003,Sakra Hospital,13.083088,77.597768,70,8,10,29,Medium,Foggy
H002,Apollo Hospital,12.961649,77.547687,38,29,4,17,Medium,Foggy
H001,Manipal Hospital,13.09572,77.572231,53,39,0,13,Low,Clear
H002,Apollo Hospital,13.027763,77.664687,76,14,2,13,Low,Foggy
H001,Manipal Hospital,13.057143,77.780499,59,44,0,20,High,Stormy
H003,Sakra Hospital,13.060448,77.69879,62,22,8,18,Medium,Foggy
H003,Sakra Hospital,12.938654,77.752133,51,13,9,17,Medium,Foggy
H002,Apollo Hospital,13.010696,77.728435,87,58,1,11,Low,Clear
H002,Apollo Hospital,12.826946,77.688351,35,19,1,19,Low,Rainy
H001,Manipal Hospital,12.808172,77.621136,67,19,5,12,Low,Rainy
H003,Sakra Hospital,13.008438,77.794272,46,39,3,26,Low,Foggy
H001,Manipal Hospital,13.056389,77.712138,81,53,7,26,Medium,Stormy
H002,Apollo Hospital,13.019566,77.511945,92,0,1,13,Low,Clear
H003,Sakra Hospital,13.065193,77.542079,59,2,9,16,Low,Foggy
H003,Sakra Hospital,13.075112,77.598125,71,15,2,18,Medium,Stormy
H002,Apollo Hospital,12.865393,77.56918,39,22,4,20,Low,Foggy
H002,Apollo Hospital,12.817771,77.588086,89,20,2,14,Low,Stormy
H003,Sakra Hospital,12.963288,77.680429,62,22,6,19,Low,Rainy
H002,Apollo Hospital,13.058598,77.592199,75,42,1,19,Medium,Stormy
H001,Manipal Hospital,13.038734,77.708297,51,7,7,25,Low,Foggy
H001,Manipal Hospital,12.852903,77.733481,29,28,3,22,Low,Stormy
H001,Manipal Hospital,12.805468,77.551737,55,13,3,27,Critical,Clear
H002,Apollo Hospital,13.01807,77.544776,64,2,4,14,Medium,Stormy
H003,Sakra Hospital,12.900659,77.51023,74,33,1,16,Medium,Rainy
H002,Apollo Hospital,12.823713,77.796101,61,15,1,12,High,Rainy
H003,Sakra Hospital,12.842841,77.685981,51,22,7,25,Low,Rainy
H002,Apollo Hospital,13.07865,77.697491,72,24,9,23,Low,Foggy
H002,Apollo Hospital,12.977652,77.766438,55,5,8,21,Low,Foggy
H002,Apollo Hospital,13.073986,77.522935,39,25,6,23,Critical,Foggy
H001,Manipal Hospital,12.880151,77.608846,64,40,7,15,Medium,Foggy
H002,Apollo Hospital,12.995964,77.582308,23,5,7,21,Medium,Foggy
H002,Apollo Hospital,12.951882,77.520175,87,35,0,15,Medium,Clear
H002,Apollo Hospital,12.89718,77.799492,27,4,0,18,High,Clear
H001,Manipal Hospital,12.817806,77.616839,50,32,3,12,Critical,Foggy
H003,Sakra Hospital,12.812256,77.795234,38,22,2,14,Medium,Rainy
H002,Apollo Hospital,12.933261,77.59279,88,75,9,22,Low,Clear
H001,Manipal Hospital,12.988382,77.54259,26,24,8,19,Low,Rainy
H001,Manipal Hospital,12.983326,77.542484,55,55,2,19,High,Foggy
H003,Sakra Hospital,13.013104,77.705979,66,13,8,29,High,Foggy
H003,Sakra Hospital,13.043151,77.680853,65,60,2,23,Medium,Rainy
H003,Sakra Hospital,12.885421,77.508597,50,14,3,7,Low,Foggy
H003,Sakra Hospital,12.939232,77.753736,53,4,9,33,Critical,Clear
H002,Apollo Hospital,12.91221,77.795446,21,2,1,8,Low,Foggy
H001,Manipal Hospital,12.855332,77.588314,27,15,9,26,High,Rainy
H001,Manipal Hospital,13.069246,77.598551,37,32,5,12,Low,Clear
H003,Sakra Hospital,13.083155,77.559758,40,30,8,25,Medium,Clear
H001,Manipal Hospital,13.00005,77.605561,59,23,3,14,Low,Clear
H001,Manipal Hospital,12.820542,77.517608,73,61,3,10,Low,Stormy
H001,Manipal Hospital,13.088639,77.620859,52,7,1,17,Medium,Foggy
H001,Manipal Hospital,13.043551,77.726886,44,12,10,27,Low,Clear
H003,Sakra Hospital,13.013053,77.614675,76,52,1,9,Low,Rainy
H002,Apollo Hospital,12.954842,77.690459,97,23,7,23,Low,Foggy
H002,Apollo Hospital,12.939184,77.656835,74,37,4,26,Medium,Stormy
H001,Manipal Hospital,13.028587,77.61992,85,61,3,21,Critical,Foggy
H002,Apollo Hospital,12.97421,77.624497,98,11,1,17,Medium,Stormy
H001,Manipal Hospital,12.938655,77.546151,84,4,9,27,Medium,Clear
H002,Apollo Hospital,13.028838,77.684829,43,8,3,19,High,Stormy
H001,Manipal Hospital,13.095951,77.734482,34,11,4,21,Medium,Stormy
H003,Sakra Hospital,12.96977,77.676616,78,45,10,20,Medium,Stormy
H001,Manipal Hospital,12.995718,77.72628,21,18,7,18,High,Foggy
H003,Sakra Hospital,13.086169,77.631796,22,13,3,21,Medium,Foggy
H001,Manipal Hospital,12.922318,77.663846,85,1,6,19,Low,Stormy
H001,Manipal Hospital,12.941543,77.522696,89,30,8,16,Low,Clear
H002,Apollo Hospital,12.898381,77.742984,36,12,10,19,Medium,Rainy
H003,Sakra Hospital,12.979488,77.68191,77,71,7,25,Low,Foggy
H001,Manipal Hospital,12.950153,77.685642,68,0,8,34,Low,Rainy
H003,Sakra Hospital,13.005243,77.602645,29,2,0,13,Medium,Stormy
H001,Manipal Hospital,12.814492,77.556126,24,3,0,15,Medium,Rainy
H003,Sakra Hospital,13.028573,77.724109,84,45,4,21,Medium,Rainy
H001,Manipal Hospital,13.00572,77.577582,38,17,6,20,Low,Foggy
H001,Manipal Hospital,13.002037,77.64896,68,56,6,22,Medium,Rainy
H003,Sakra Hospital,12.84771,77.587777,53,4,7,22,Low,Stormy
H002,Apollo Hospital,12.84658,77.687138,60,30,9,25,Medium,Stormy
H001,Manipal Hospital,13.034812,77.54866,37,4,10,30,Low,Clear
H003,Sakra Hospital,12.965095,77.713788,50,10,5,20,Medium,Stormy
H003,Sakra Hospital,13.068027,77.768267,52,11,0,14,Medium,Clear
H002,Apollo Hospital,12.917959,77.795797,55,51,6,15,Low,Rainy
H002,Apollo Hospital,12.933936,77.554353,67,15,0,14,High,Rainy
H003,Sakra Hospital,13.096184,77.624941,47,8,9,22,Critical,Rainy
H002,Apollo Hospital,13.087771,77.536357,69,27,5,13,Low,Clear
H001,Manipal Hospital,12.82245,77.79933,25,13,10,22,Low,Clear
H003,Sakra Hospital,13.047633,77.796441,80,41,0,13,Medium,Rainy
H001,Manipal Hospital,12.850237,77.791787,25,6,5,17,Low,Clear
H002,Apollo Hospital,12.874765,77.712054,25,22,0,12,High,Clear
H002,Apollo Hospital,12.875325,77.780692,46,25,4,16,Low,Foggy
H003,Sakra Hospital,12.962036,77.628373,81,44,0,19,Low,Rainy
H001,Manipal Hospital,13.098923,77.71005,29,12,6,23,High,Clear
H002,Apollo Hospital,13.071175,77.550921,33,28,2,18,Low,Clear
H003,Sakra Hospital,12.939809,77.583871,37,0,7,21,Medium,Rainy
H003,Sakra Hospital,12.97778,77.683188,79,25,2,20,Low,Foggy
H002,Apollo Hospital,13.071631,77.610068,90,71,2,19,Critical,Foggy
H003,Sakra Hospital,12.97949,77.658434,23,11,10,32,Medium,Foggy
H003,Sakra Hospital,12.832042,77.63145,79,45,7,21,Medium,Clear
H001,Manipal Hospital,12.967904,77.60416,81,79,5,18,Medium,Stormy
H003,Sakra Hospital,12.880776,77.537315,55,12,7,13,Low,Stormy
H003,Sakra Hospital,12.850721,77.579222,23,9,5,20,Low,Stormy
H003,Sakra Hospital,12.852695,77.626142,32,7,0,20,Low,Stormy
H002,Apollo Hospital,13.094571,77.761779,27,4,9,24,Low,Foggy
H003,Sakra Hospital,12.947125,77.566655,29,16,8,26,Low,Clear
H001,Manipal Hospital,13.015153,77.64977,56,21,7,20,Low,Foggy
H001,Manipal Hospital,12.862612,77.613357,66,7,2,12,Low,Clear
H002,Apollo Hospital,12.8302,77.518198,36,23,4,14,High,Stormy
H001,Manipal Hospital,12.947503,77.731861,29,20,6,28,Low,Clear
H001,Manipal Hospital,12.82148,77.796666,74,65,5,17,High,Foggy
H003,Sakra Hospital,12.884178,77.675062,48,3,6,26,Low,Foggy
H002,Apollo Hospital,12.805676,77.51963,65,35,8,17,High,Rainy
H002,Apollo Hospital,12.930076,77.569784,21,9,6,28,High,Foggy
H003,Sakra Hospital,12.994163,77.693322,30,14,4,13,Low,Clear
H003,Sakra Hospital,13.004564,77.705208,28,23,9,31,Medium,Clear
H002,Apollo Hospital,12.816275,77.582141,53,8,10,32,Low,Rainy
H003,Sakra Hospital,12.887311,77.70062,30,20,5,18,Medium,Rainy
H003,Sakra Hospital,12.878866,77.556679,23,14,10,31,Critical,Foggy
H001,Manipal Hospital,13.050009,77.727153,98,82,5,11,Medium,Rainy
H001,Manipal Hospital,12.914993,77.507582,31,8,4,23,Medium,Foggy
H003,Sakra Hospital,12.977115,77.610429,71,52,2,16,Low,Clear
H003,Sakra Hospital,12.962194,77.521455,46,23,6,24,Medium,Rainy
H002,Apollo Hospital,12.835326,77.546803,46,31,1,18,Critical,Stormy
H002,Apollo Hospital,13.004842,77.500139,82,9,6,19,High,Clear
H001,Manipal Hospital,12.994494,77.589152,64,39,8,27,Medium,Clear
H002,Apollo Hospital,12.994558,77.643887,42,8,7,22,Low,Stormy
H001,Manipal Hospital,12.953328,77.702636,22,0,8,21,Medium,Rainy
H003,Sakra Hospital,12.991206,77.519725,99,23,7,22,High,Rainy
H001,Manipal Hospital,12.88633,77.653416,20,8,8,19,High,Foggy
H001,Manipal Hospital,13.01119,77.561155,84,2,7,23,High,Foggy
H003,Sakra Hospital,12.971247,77.79103,36,17,4,23,Medium,Rainy
H001,Manipal Hospital,12.816202,77.608314,68,8,1,23,Low,Clear
H003,Sakra Hospital,12.838551,77.639635,27,11,3,18,Low,Foggy
H001,Manipal Hospital,13.087686,77.789288,28,16,9,28,Medium,Rainy
H002,Apollo Hospital,12.955196,77.547115,23,0,4,20,High,Stormy
H003,Sakra Hospital,12.998784,77.783266,50,23,10,35,Low,Rainy
H003,Sakra Hospital,13.03909,77.522198,100,97,4,13,Low,Foggy
H003,Sakra Hospital,13.021199,77.783143,95,66,4,27,High,Foggy
H003,Sakra Hospital,12.985808,77.70434,50,38,0,21,Low,Clear
H001,Manipal Hospital,12.824243,77.503235,20,13,2,13,Low,Stormy
H003,Sakra Hospital,12.862793,77.758035,64,0,3,16,Low,Clear
H002,Apollo Hospital,12.960221,77.545728,78,5,0,18,Medium,Stormy
H002,Apollo Hospital,13.087076,77.683382,52,12,3,15,Low,Foggy
H002,Apollo Hospital,12.895483,77.503382,92,31,7,24,Low,Clear
H003,Sakra Hospital,13.024208,77.67251,79,54,1,16,Low,Rainy
H002,Apollo Hospital,12.836121,77.670284,69,53,3,17,Medium,Clear
H001,Manipal Hospital,13.046356,77.552077,28,22,10,12,Medium,Foggy
H001,Manipal Hospital,13.045254,77.685918,84,22,6,27,Low,Foggy
H003,Sakra Hospital,12.949349,77.642745,96,25,3,25,Medium,Clear
H003,Sakra Hospital,12.882698,77.735107,63,48,6,24,High,Clear
H003,Sakra Hospital,13.011759,77.555163,63,55,9,27,Low,Stormy
H002,Apollo Hospital,12.911745,77.6375,92,88,2,29,Medium,Rainy
H001,Manipal Hospital,13.083929,77.501589,29,18,5,14,Low,Foggy
H003,Sakra Hospital,13.054115,77.664027,27,18,1,10,Low,Foggy
H001,Manipal Hospital,12.857307,77.568712,67,22,9,29,Low,Foggy
H002,Apollo Hospital,13.099715,77.550051,35,29,8,31,High,Rainy
H002,Apollo Hospital,12.806831,77.502955,35,27,9,17,Medium,Foggy
H002,Apollo Hospital,12.821365,77.508249,85,47,8,18,High,Clear
H001,Manipal Hospital,13.032198,77.713858,62,9,4,17,Medium,Clear
H001,Manipal Hospital,13.091831,77.56343,39,35,7,22,Medium,Rainy
H002,Apollo Hospital,13.093752,77.650548,87,87,7,21,Low,Rainy
H002,Apollo Hospital,12.922987,77.670895,32,21,10,29,Low,Rainy
H001,Manipal Hospital,12.877866,77.553961,93,82,8,22,Critical,Foggy
H003,Sakra Hospital,12.815103,77.763787,99,19,10,23,Medium,Foggy
H003,Sakra Hospital,12.918182,77.799133,55,55,0,15,Low,Stormy
H003,Sakra Hospital,12.942924,77.630747,82,14,0,14,Medium,Stormy
H003,Sakra Hospital,13.084494,77.714683,40,37,1,17,Critical,Clear
H002,Apollo Hospital,12.937406,77.520698,57,31,2,17,Medium,Clear
H003,Sakra Hospital,12.923421,77.605334,86,82,5,21,Critical,Stormy
H001,Manipal Hospital,12.860398,77.701123,35,35,10,30,Low,Rainy
H003,Sakra Hospital,12.935328,77.581402,89,1,2,11,Low,Foggy
H003,Sakra Hospital,12.828226,77.502733,97,64,10,28,High,Rainy
H003,Sakra Hospital,12.874765,77.648651,56,36,1,6,High,Stormy
H001,Manipal Hospital,12.820585,77.654296,72,67,8,22,Medium,Rainy
H001,Manipal Hospital,12.987126,77.645582,72,26,10,23,Low,Foggy
H003,Sakra Hospital,12.852702,77.671437,60,14,7,23,Medium,Stormy
H001,Manipal Hospital,12.999526,77.764586,77,68,0,24,Medium,Rainy
H001,Manipal Hospital,13.07202,77.554958,86,61,4,17,Low,Clear
H002,Apollo Hospital,13.032735,77.528879,22,3,1,19,Low,Foggy
H003,Sakra Hospital,13.044301,77.572415,68,27,4,24,Critical,Rainy
H003,Sakra Hospital,13.054414,77.516421,82,17,0,10,Low,Stormy
H003,Sakra Hospital,12.928119,77.576174,28,27,6,19,Low,Stormy
H002,Apollo Hospital,12.986651,77.555731,99,17,3,16,Medium,Stormy
H001,Manipal Hospital,13.040321,77.625382,72,20,6,26,Medium,Stormy
H001,Manipal Hospital,13.013933,77.761946,47,4,4,27,Low,Clear
H001,Manipal Hospital,12.932315,77.665939,74,30,4,9,Low,Foggy
H003,Sakra Hospital,12.94834,77.509636,25,22,5,24,Low,Clear
H003,Sakra Hospital,12.825913,77.734907,88,16,0,10,Low,Foggy
H003,Sakra Hospital,12.968768,77.693344,48,10,6,31,High,Clear
H002,Apollo Hospital,12.994513,77.541549,83,26,9,22,Medium,Stormy
H002,Apollo Hospital,12.878843,77.617231,23,4,5,21,Low,Stormy
H002,Apollo Hospital,13.056984,77.683452,41,25,2,24,Low,Foggy
H002,Apollo Hospital,12.948334,77.772217,49,28,4,18,Low,Stormy
H002,Apollo Hospital,13.083613,77.594952,70,2,8,20,High,Clear
H002,Apollo Hospital,13.055789,77.721013,34,15,5,16,Low,Foggy
H003,Sakra Hospital,12.97467,77.507784,44,38,1,20,Low,Stormy
H003,Sakra Hospital,12.887203,77.767096,58,42,10,27,Low,Rainy
H001,Manipal Hospital,13.074748,77.628713,82,14,0,16,Low,Rainy
H002,Apollo Hospital,13.096008,77.762224,49,30,10,22,Low,Foggy
H002,Apollo Hospital,12.973053,77.628117,79,12,8,19,Low,Rainy
H002,Apollo Hospital,12.889601,77.590448,39,4,4,9,Low,Rainy
H001,Manipal Hospital,12.863574,77.689754,68,59,4,19,Medium,Stormy
H003,Sakra Hospital,12.96079,77.709809,43,38,4,17,Low,Foggy
H003,Sakra Hospital,13.064597,77.614021,70,8,4,22,Medium,Stormy
H001,Manipal Hospital,12.861776,77.620303,35,21,10,21,Low,Foggy
H002,Apollo Hospital,13.023342,77.64313,24,1,4,13,Low,Stormy
H003,Sakra Hospital,12.805683,77.621886,55,45,6,23,High,Foggy
H002,Apollo Hospital,12.901943,77.659552,99,26,1,25,High,Rainy
H002,Apollo Hospital,12.870236,77.753042,98,77,6,19,Medium,Foggy
H003,Sakra Hospital,12.964818,77.518809,94,38,0,13,Medium,Stormy
H002,Apollo Hospital,12.807008,77.763414,95,42,5,17,Medium,Foggy
H001,Manipal Hospital,13.076839,77.564004,86,42,0,14,Low,Clear
H003,Sakra Hospital,12.865839,77.759609,36,1,10,26,Low,Foggy
H003,Sakra Hospital,12.826729,77.686073,27,24,4,31,Low,Rainy
H001,Manipal Hospital,13.039531,77.582852,77,34,2,16,Medium,Clear
H003,Sakra Hospital,13.024919,77.701019,40,1,3,13,High,Clear
H001,Manipal Hospital,12.968384,77.604501,44,42,9,24,High,Clear
H003,Sakra Hospital,12.944752,77.667303,68,8,5,25,Medium,Clear
H003,Sakra Hospital,13.096013,77.592395,100,2,2,23,Low,Foggy
H001,Manipal Hospital,12.980189,77.718924,34,20,10,19,Low,Rainy
H001,Manipal Hospital,12.889214,77.636639,93,62,3,18,Low,Foggy
H002,Apollo Hospital,12.881535,77.571392,74,32,8,20,High,Stormy
H001,Manipal Hospital,12.842772,77.620677,31,14,6,17,Low,Rainy
H003,Sakra Hospital,12.819834,77.60832,79,2,5,28,High,Clear
H003,Sakra Hospital,13.064427,77.762671,87,12,7,19,Low,Foggy
H003,Sakra Hospital,12.822781,77.698255,23,8,6,11,Low,Stormy
H001,Manipal Hospital,12.926113,77.571658,44,11,7,23,Low,Stormy
H003,Sakra Hospital,12.990346,77.789519,56,1,7,24,Low,Clear
H001,Manipal Hospital,12.852256,77.761131,63,49,0,16,Low,Foggy
H002,Apollo Hospital,12.886136,77.503994,27,13,6,13,High,Foggy
H002,Apollo Hospital,13.028729,77.561941,58,7,4,19,Low,Stormy
H003,Sakra Hospital,12.95425,77.671849,50,7,5,17,Low,Clear
H002,Apollo Hospital,13.027266,77.792583,34,29,6,19,High,Stormy
H003,Sakra Hospital,12.93946,77.789224,36,28,4,22,Low,Clear
H001,Manipal Hospital,12.898639,77.564523,42,22,0,10,High,Foggy
H003,Sakra Hospital,12.860754,77.730879,49,26,1,14,High,Clear
H002,Apollo Hospital,12.847294,77.682101,47,9,7,23,Medium,Stormy
H003,Sakra Hospital,12.9672,77.648364,68,6,4,16,Medium,Rainy
H001,Manipal Hospital,13.080289,77.607942,74,30,0,11,Medium,Stormy
H001,Manipal Hospital,12.916143,77.718472,42,5,5,17,Low,Foggy
H003,Sakra Hospital,12.997164,77.736554,28,27,4,16,Medium,Foggy
H002,Apollo Hospital,12.888726,77.516237,45,41,7,17,Low,Clear
H003,Sakra Hospital,13.01813,77.524925,39,28,3,17,Low,Rainy
H003,Sakra Hospital,13.039055,77.732208,79,55,5,15,Low,Clear
H001,Manipal Hospital,12.835776,77.624326,57,9,2,14,Medium,Stormy
H002,Apollo Hospital,12.88451,77.63267,67,59,3,25,Medium,Stormy
H002,Apollo Hospital,12.862098,77.664436,53,2,1,8,Low,Stormy
H002,Apollo Hospital,12.860633,77.644789,37,15,3,13,Medium,Stormy
H002,Apollo Hospital,12.938007,77.740919,37,25,2,24,High,Rainy
H003,Sakra Hospital,12.817115,77.597464,41,22,0,18,High,Stormy
H002,Apollo Hospital,12.975013,77.725146,53,48,2,24,Low,Stormy
H002,Apollo Hospital,12.89943,77.769425,82,46,6,30,Low,Rainy
H003,Sakra Hospital,13.03187,77.689938,56,15,10,25,Low,Clear
H001,Manipal Hospital,12.925258,77.630345,48,19,6,28,Low,Stormy
H002,Apollo Hospital,12.879092,77.678148,56,52,6,19,Low,Stormy
H002,Apollo Hospital,12.870416,77.776007,77,50,4,19,Low,Stormy
H002,Apollo Hospital,12.857551,77.517848,100,31,2,17,Medium,Stormy
